Title,Summary,Genre,Feature
그레이스 앤 프랭키,에미상 후보에 오른 시리즈. 고상한 그레이스와 괴짜 프랭키는 친구 사이는 아니지만 남편들이 서로에게 사랑에 빠져 그들을 떠나자 유대를 쌓기 시작한다.,"시트콤,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램","위트,엉뚱 기발,가슴 뭉클"
로크 앤 키,"끔찍한 아버지의 죽음을 뒤로하고, 새집으로 이사한 가족. 아버지 가문의 저택에서 기이한 열쇠를 발견한다. 강력한 힘과 비밀을 간직한 열쇠는 이들을 어디로 데려갈까.","TV 프로그램·판타지,TV 프로그램·10대,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","현실 붕괴,위트"
알타 마르: 선상의 살인자,"1940년대 스페인, 부유한 자매가 브라질로 향하는 배에 오른다. 사랑과 성공이 기다린다고 믿었던 여행. 하지만 자매를 맞이한 건 의문의 살인과 추악한 진실뿐이다.","TV 드라마·범죄,스페인 TV 시리즈,TV 프로그램·미스터리,TV 프로그램·스릴러,TV 드라마","긴장감 넘치는,풍부한 감정"
인터넷으로 마약을 파는 법,처음엔 그저 헤어진 여자 친구의 마음을 돌리고 싶었다. 그래서 온라인 마약 판매를 시작한 괴짜 10대 소년. 그런데 어쩌다 유럽을 대표하는 마약상이 되어버린 거지?,"TV 드라마·범죄,TV 프로그램·10대,독일·TV 프로그램,TV 드라마,TV 프로그램·코미디",색다른 이야기
신입사관 구해령,"신부 수업도 싫다, 혼인도 싫다. 뼛속까지 자유로운 조선 여인 구해령. 그녀가 자신의 운명을 스스로 개척하기 위해 궁으로 들어간다. 조선 최초의 여사관이 된다.","TV 드라마·로맨스,한국 드라마,시대물,TV 드라마","가슴 뭉클,감동,로맨스"
다이너스티: 1%의 1%,모든 것을 가진 두 가문 캐링턴과 콜비. 그들이 격돌한다. 막대한 부를 차지하고 자식들을 길들이기 위해. 새로운 모습으로 돌아온 80년대 미국 드라마의 전설.,"TV 드라마,미국 TV 프로그램","가슴 뭉클,감동,로맨스"
틴에이지 바운티 헌터스,"쌍둥이 자매 스털링과 블레어. 엄숙한 학교에서는 신앙심 충만한 학생, 집에서는 엄마 아빠 말 잘 듣는 착한 딸. 학교가 끝나면? 죄짓고 도망 다니는 나쁜 놈들 사냥하는 범죄 저격수! 걸크러시 폭발하는 그녀들을 누구도 막을 수 없다.","TV 드라마·범죄,TV 프로그램·10대,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램","선정적,엉뚱 기발"
I-랜드,"기억이 지워진 채로 낯선 섬에 던져진 사람들. 서로 누구인지도 모르는 그들은 가혹한 현실과 맞서 싸워야 한다. 돌아갈 길을 찾기 위해, 이 혼란에서 벗어나기 위해.","TV 프로그램·SF,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처,사이버펑크","현실 붕괴,불길한 기운,폭력,긴장감 넘치는"
아이 엠 낫 오케이,"절친을 좋아하는 것 같다. 예민하고 불안정한 사춘기 소녀 시드. 고등학교는 최악이고 엄마와의 관계는 더 최악인데, 여기에 슈퍼파워까지 생겼다. 대체 어쩌라는 걸까.","TV 프로그램·판타지,TV 프로그램·10대,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램","냉소적,다크"
너를 들려줘,"열정 넘치는 성우와 무심한 듯, 차가운 듯, 속을 알 수 없는 바이올린 제작자. 첫 만남부터 꼬여 버린 두 사람의 계약 연애가 시작된다. 그것도 전 국민이 보는 연애 리얼리티 쇼에서. 근데 이런 불협화음으로 러브송 연주가 되겠어요?","TV 드라마·로맨스,도서 원작의 TV 프로그램,중국 본토/ TV 프로그램,TV 드라마","은밀한,로맨스"
연희공략: 금지옥엽,"귀하게 자란 청나라 공주를 시시각각 위협하는 존재들. 누군가는 가문의 원수를 갚으려 그녀에게 접근하고, 누군가는 사모하는 이를 차지하려 그녀를 이용한다. 음모가 판치는 궁에서, 공주의 운명은 어디로 향하는가.","중국 본토/ TV 프로그램,시대물,TV 드라마","감상적,긴장감 넘치는"
제인 더 버진,"순결 서약을 한 제인은 의료 실수로 인한 임신을 하게 되고, 그로 인해 자신의 장래 계획이 송두리째 바뀌게 될 운명에 처하게 된다.","TV 드라마·로맨스,TV 프로그램·코미디·로맨스,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램,인기 로맨스","엉뚱 기발,로맨스"
"당신과 나, 그리고 그녀",성생활에 변화를 주기 위해 도우미를 고용한 잭과 에마. 하지만 세 사람 사이에 예상치 못한 로맨스가 싹트면서 상황은 꼬여버리고 만다.,"TV 드라마·로맨스,TV 프로그램·코미디·로맨스,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램","위트,은밀한,풍부한 감정,로맨스"
모두의 거짓말,"아버지가 죽던 날, 사라진 남편. 그를 구하려면 국회의원이 되어야 한다. 이제 그녀가 믿을 사람은 조태식 형사뿐이다. 거짓말 속에 숨은 진실을 파헤치는 시크릿 스릴러.","TV 드라마·범죄,TV 프로그램·정치,한국 드라마,TV 프로그램·스릴러,TV 드라마",긴장감 넘치는
아름다웠던 우리에게,"어릴 적부터 같이 자란 두 고교생. 까칠하고 무뚝뚝해도, 사실은 자상한 남자. 대놓고 쫓아다니는 통에, 자꾸 신경 쓰이는 여자. 청춘과 사랑이 가득한 학원 로맨스 코미디.","TV 드라마·로맨스,도서 원작의 TV 프로그램,TV 프로그램·10대,중국 본토/ TV 프로그램,TV 드라마",로맨스
가십걸,맨해튼의 사립학교에 다니는 특권층 학생들은 만사에 제멋대로 행동하며 부유층의 특권을 누린다. 그러나 한 익명의 블로거가 이들의 행적을 사사건건 주시하고 있다.,"도서 원작의 TV 프로그램,TV 프로그램·10대,TV 드라마,미국 TV 프로그램",로맨스
응답하라 1997,남자 아이돌 그룹에 미쳐 청소년기를 보낸 시원. 서른셋이 된 그녀와 친구들은 동창회를 앞두고 고교 시절 추억에 잠긴다.,"TV 드라마·로맨스,TV 프로그램·코미디·로맨스,한국 드라마,TV 프로그램·10대,TV 드라마,TV 프로그램·코미디",로맨스
빌어먹을 세상 따위,"이제 발돋움을 시작한 사이코패스와 미치도록 떠나고 싶은 반항아. 그들이 가는 곳에는 불운뿐이지만, 이 세상보다야 낫겠지. 그래픽 노블 원작의 어두운 코미디 시리즈.","TV 프로그램·10대,영국 TV 프로그램,TV 드라마,TV 프로그램·코미디","색다른 이야기,다크"
유성화원,"꿈에 그리던 대학교에 입학한 산차이. 신나는 학교생활을 만끽하려 했으나, 시작부터 태클이 들어온다. 학교를 주름잡는 F4와 엮인 그녀. 갈 길이 파란만장하겠는데?","TV 드라마·로맨스,TV 프로그램·만화 원작,TV 프로그램·10대,중국 본토/ TV 프로그램,TV 드라마",로맨스
길모어 걸스,독립심이 강한 싱글맘 로렐라이는 아이비리그 진학은 문제없을 정도로 명석한 두뇌를 가진 딸 로리를 키운다. 이 모녀 사이에는 항상 재치 넘치는 대화가 끊이지 않는다.,"TV 드라마·로맨스,TV 프로그램·코미디·로맨스,TV 프로그램·10대,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램","위트,기분 좋아지는 시간,은밀한,로맨스"
레인,"죽음의 비를 타고 바이러스가 퍼진다. 황폐해진 스칸디나비아, 그곳에서 6년이 지나도록 살아남은 남매. 그들이 젊은 생존자들과 함께 떠난다. 희망을 찾아, 해답을 찾아.","TV 프로그램·SF,TV 프로그램·10대,덴마크 TV 시리즈,스칸디나비아 TV 쇼,TV 프로그램·스릴러,TV 드라마","불길한 기운,다크,긴장감 넘치는,풍부한 감정"
우주를 누비는 쏙독새,"외모가 달라지면 인생도 달라진다? 정반대의 두 소녀, 몸이 뒤바뀌어 버렸다! 아유미의 예쁜 얼굴과 가족, 남자 친구까지 빼앗은 젠코. 그녀가 원했던 삶을 살 수 있을까.","TV 프로그램·만화 원작,TV 프로그램·10대,일본 TV 프로그램,TV 프로그램·스릴러,TV 드라마","긴장감 넘치는,풍부한 감정"
스캄 프랑스,"프랑스 파리의 한 고등학교. 사랑과 우정의 굴곡 속에서 성장하는 10대들이 있다. 서툴기에 아름답고, 처음이기에 풋풋한 청춘들. 오늘은 또 어떤 하루가 펼쳐질까. 인기 노르웨이 시리즈의 프랑스판 리메이크.","TV 프로그램·10대,프랑스 TV 쇼,TV 드라마",풍부한 감정
루머의 루머의 루머,"친구의 비극적인 자살 후, 미스터리한 일들이 연이어 일어난다. 가슴 아픈 사건들의 중심에 서는 클레이 젠슨. 고등학생이 감당하기에는 너무 힘겨운 시간을 보낸다.","TV 드라마·범죄,도서 원작의 TV 프로그램,TV 프로그램·10대,TV 프로그램·미스터리,TV 드라마,미국 TV 프로그램","다크,긴장감 넘치는,풍부한 감정"
"친애적, 열애적","못하는 게 없는 다재다능한 공대생 퉁녠. 모든 걸 다 갖춘 그녀가 유일하게 약해지는 순간이 있었으니. 바로 짝사랑 그의 앞에 섰을 때! 차가워도 너무 차가운 이 남자, 언젠간 나를 봐줄까? 그녀의 두근두근 사랑 대작전이 시작된다.","TV 드라마·로맨스,도서 원작의 TV 프로그램,TV 프로그램·10대,중국 본토/ TV 프로그램,TV 드라마",로맨스
저주받은 소녀,"위대한 마법사에게 검을 전해야 한다. 모두가 멀리했으나, 신비한 힘을 가진 소녀 니무에. 그녀가 동족을 구하기 위한 여정을 떠난다. 젊고 매력적인 기사 아서와 함께.","TV 프로그램·판타지,도서 원작의 TV 프로그램,TV 프로그램·10대,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처",폭력
열여덟의 순간,외로움에 익숙해져 쉽게 마음을 열지 못하는 아이. 순수하고 따뜻한 마음으로 주변을 보듬는 아이. 완벽해 보이지만 남모를 아픔을 가진 아이. 같은 학교에서 만난 18살 아이들이 악연과 인연으로 얽힌 관계 속에서 한층 성장해가는 이야기.,"TV 드라마·로맨스,TV 프로그램·코미디·로맨스,한국 드라마,TV 프로그램·10대,TV 드라마,TV 프로그램·코미디","가슴 뭉클,로맨스"
네버 해브 아이 에버,"최고로 힘든 한 해를 보냈다. 이제 보상을 좀 받아야겠지? 인도계 미국인 소녀 데비의 반란. 올해는 학교에서 제일 불우한 애에서, 부러운 애로 신분 상승할 테다! 응?","TV 프로그램·10대,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램","엉뚱 기발,가슴 뭉클"
스킨스,고등학교 마지막 2년을 보내며 우정에 울고 웃고 연애를 꿈꾸는?10대들의 긴장감 넘치는 삶을?예리하게 포착한 시리즈물.,"TV 프로그램·10대,영국 TV 프로그램,TV 드라마","논쟁적,색다른 이야기"
글리,"애정 없는 결혼 생활과 열정 없는 교직 생활. 이 팍팍한 현실에서 윌 선생의 유일한 안식처는 노래다. 그래서 그가 설정한, 몹시 원대한 목표 하나. 해체 직전의 오합지졸 합창단을 초특급 스타 클럽으로 탈바꿈시키는 거야!","TV 프로그램·10대,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램,음악 & 뮤지컬",위트
분투파소년: 테니스의 왕자,코트 위에선 누구에게도 지지 않는다 자부하던 테니스 천재 루샤. 그가 아버지의 모교에서 엄청난 녀석들을 만난다. 누구보다 뜨겁게 땀 흘리며 라켓을 휘두르는 동료들을. 선풍적 인기를 끈 만화 《테니스의 왕자》 중국판 실사 드라마.,"TV 프로그램·만화 원작,TV 프로그램·10대,중국 본토/ TV 프로그램,TV 드라마","기분 좋아지는 시간,감동"
리버데일,"평화로운 소도시 리버데일에서 살아가는 아치와 친구들이 복잡한 연애, 섹스, 학교생활과 가족사를 헤쳐나간다. 파고들수록 수렁으로 빠져드는 리버데일의 미스터리.","TV 드라마·범죄,TV 프로그램·만화 원작,TV 프로그램·10대,TV 프로그램·미스터리,TV 드라마,미국 TV 프로그램","색다른 이야기,다크,풍부한 감정"
로크 앤 키,"끔찍한 아버지의 죽음을 뒤로하고, 새집으로 이사한 가족. 아버지 가문의 저택에서 기이한 열쇠를 발견한다. 강력한 힘과 비밀을 간직한 열쇠는 이들을 어디로 데려갈까.","TV 프로그램·판타지,TV 프로그램·10대,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","현실 붕괴,위트"
인터넷으로 마약을 파는 법,처음엔 그저 헤어진 여자 친구의 마음을 돌리고 싶었다. 그래서 온라인 마약 판매를 시작한 괴짜 10대 소년. 그런데 어쩌다 유럽을 대표하는 마약상이 되어버린 거지?,"TV 드라마·범죄,TV 프로그램·10대,독일·TV 프로그램,TV 드라마,TV 프로그램·코미디",색다른 이야기
틴에이지 바운티 헌터스,"쌍둥이 자매 스털링과 블레어. 엄숙한 학교에서는 신앙심 충만한 학생, 집에서는 엄마 아빠 말 잘 듣는 착한 딸. 학교가 끝나면? 죄짓고 도망 다니는 나쁜 놈들 사냥하는 범죄 저격수! 걸크러시 폭발하는 그녀들을 누구도 막을 수 없다.","TV 드라마·범죄,TV 프로그램·10대,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램","선정적,엉뚱 기발"
아이 엠 낫 오케이,"절친을 좋아하는 것 같다. 예민하고 불안정한 사춘기 소녀 시드. 고등학교는 최악이고 엄마와의 관계는 더 최악인데, 여기에 슈퍼파워까지 생겼다. 대체 어쩌라는 걸까.","TV 프로그램·판타지,TV 프로그램·10대,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램","냉소적,다크"
컨트롤 Z,어느 날 전교생 앞에서 폭로된 한 여고생의 비밀. 하지만 이것은 시작에 불과했다. 학생들을 이간질하고 협박해 비밀을 하나둘 까발리려 하는 정체불명의 해커. 제멋대로 날뛰는 그의 정체를 밝히려 한 아웃사이더가 나선다.,"TV 프로그램·10대,멕시코 TV 시리즈,라틴 아메리카 TV 쇼,TV 드라마",관능적
더 폴리티션,"남부러울 것 없이 부유한 소년, 미래에 대통령이 되리라 믿어 의심치 않는 페이튼. 탄탄대로의 정치 인생을 위해, 거쳐야 할 험난한 과정이 있다. 고등학교 학생회장 선거!","TV 프로그램·정치,TV 프로그램·10대,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램",엉뚱 기발
트링킷,낯선 도시로 이사 온 슬픔에 잠긴 10대 소녀. 들치기 모임에서 두 친구를 만난다. 남들은 모르는 특별한 공통점을 지닌 세 사람. 이들의 파란만장한 우정이 시작된다.,"도서 원작의 TV 프로그램,TV 프로그램·10대,TV 드라마,미국 TV 프로그램",풍부한 감정
채울 수 없는,"굴욕적인 날들이여, 이젠 안녕! 180도 달라진 외모로 미인 대회에 도전하는 패티. 그녀의 목적은 오직 복수! 패티의 코치도, 그녀의 불타오르는 분노를 막을 순 없다.","TV 프로그램·10대,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램","냉소적,황당한 이야기,색다른 이야기,위트,다크"
별나도 괜찮아,자폐 스펙트럼 장애를 가진 10대 소년 샘은 어느 날 여친을 사귀겠노라 마음먹는다. 샘의 홀로서기로 인해 샘 바라기였던 가족들은 느닷없이 자아 찾기에 내몰린다.,"TV 프로그램·10대,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램","엉뚱 기발,가슴 뭉클"
틴 울프,평범한 고등학생 스캇은 어느날 정체불명의 동물에게 물려 늑대인간이 되면서 라크로스 팀의 주전이 되고 인기를 누린다. 그러나 이에 따른 문제도 발생한다.,"TV 프로그램·10대,TV 드라마,TV 프로그램·호러,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","긴장감 넘치는,흥미진진"
너를 부르는 시간,"성화이난은 뤄즈와 만나자마자 가까운 사이가 된다. 그녀가 간직한 비밀을 아직 알지 못하는 성화이난. 숨겨온 과거가 드러나도, 두 청춘의 설렘은 지속될 수 있을까.","TV 드라마·로맨스,도서 원작의 TV 프로그램,TV 프로그램·10대,중국 본토/ TV 프로그램,TV 드라마",로맨스
잭 모턴과 언더월드,벨그레이브 대학에 입학한 잭 모턴. 첫날부터 수많은 위험과 고난이 몰려온다. 마법 결사단과 늑대인간 사이에서 방황하는 잭. 무사히 가족의 비밀을 알아낼 수 있을까?,"TV 프로그램·판타지,TV 프로그램·10대,캐나다 TV 쇼 프로그램,TV 프로그램·미스터리,TV 드라마,TV 프로그램·호러","다크,긴장감 넘치는"
겟 이븐,"겉만 번드르르한 학교, 이젠 바꾸리라. 불의를 폭로하리라. 세상에 불만 많은 네 명의 사립학교 학생들. 정의 구현을 위해 힘을 합친 그들이 택한 전략은 바로, 복수다.","TV 드라마·범죄,가족이 함께 보기 좋은 TV,TV 프로그램·10대,영국 TV 프로그램,TV 프로그램·미스터리,TV 드라마",불길한 기운
아우터뱅크스,"가진 자와 못 가진 자들이 공유하는 섬, 아우터뱅크스. 이곳에서 실종된 아버지를 기다리는 존 B와 세 명의 친구가 작당한다. 사라진 보물선을 우리가 찾아내는 거야.","TV 프로그램·10대,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처",흥미진진
더 소사이어티,"십 대들만 빼고 모든 어른이 사라진 마을, 웨스트 햄. 자유로웠던 기분도 잠시, 아이들은 혼란스러워진다. 이대로 영영 갇혀 지내면 어쩌나, 살아남을 수는 있는 걸까.","TV 프로그램·10대,TV 드라마,미국 TV 프로그램","다크,긴장감 넘치는"
유성화원,일본 만화 《꽃보다 남자》를 원작으로 한 대만의 TV 시리즈. 평범한 집안의 소녀가 빵빵(?)한 집안의 자제들만 다닌다는 대학에 진학한다. 주눅 들 만도 하건만 개의치 않는 그녀. 학교에서 제일 잘나가는 남학생 4명과 엮이게 되는데.,"TV 드라마·로맨스,TV 프로그램·만화 원작,TV 프로그램·10대,대만 TV 쇼,TV 드라마","가슴 뭉클,로맨스"
굿키즈 온 더 블록,"우리의 우정, 영원히 지속될까? 프리리지 고등학교에 들어간 몬세와 친구들. 다가올 첫 경험에 가슴 뛰는 것도 잠시. 이들의 우정은 비밀과 거짓말의 장벽에 부딪힌다.","TV 드라마·로맨스,TV 프로그램·코미디·로맨스,TV 프로그램·10대,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램","위트,풍부한 감정,로맨스"
베이비,"로마에서 가장 아름답고 부유한 동네에 사는 두 소녀. 하지만 그곳에서도 그들은 새로운 삶을 꿈꾼다. 가본 적 없는 도시의 어두운 곳에서, 그들은 또 다른 삶을 시작한다.","TV 프로그램·10대,이탈리아 TV 시리즈,TV 드라마","은밀한,풍부한 감정"
판타스틱 하이스쿨,"1996년, 이름도 지루한 마을 보링. 그러나 이곳에도 뜨거운 청춘들이 있다. 사랑과 우정의 롤러코스터를 오르내리는 십대들의 아날로그 낭만이 펼쳐진다.","시트콤,TV 프로그램·10대,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램",엉뚱 기발
옥토버 팩션,"초자연적인 존재를 사냥하는 부모, 프레드와 들로리스. 그들 못지않게 이상한 비밀을 품는 쌍둥이 자녀, 제프와 비브. 이들 가족 간의 갈등은 비범하다 못해 괴상하다.","TV 프로그램·판타지,TV 프로그램·만화 원작,TV 프로그램·10대,TV 드라마,TV 프로그램·호러,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","불길한 기운,무서운 이야기,위트,긴장감 넘치는"
F반 아이들,"불의의 사건 때문에 F반으로 강등된 고등학교 졸업반 모범생. 어떻게든 다시 A반으로 올라가야 해! 하지만 바람과는 달리, 그녀는 교내 말썽 집단과 관련된 일에 휘말린다.","TV 프로그램·10대,태국 TV 프로그램,TV 드라마",잔잔한 분위기
그린하우스 아카데미,"십대 오누이 헤일리와 알렉스는 영재 기숙학교에 입학한다. 숨 막히는 경쟁과 감미로운 사랑의 나날을 보내던 이들은, 최근 엄마를 앗아간 참사의 비밀을 발견한다.","TV 프로그램·키즈,TV 프로그램·10대,TV 드라마",잔잔한 분위기
시크릿 위치,"때는 17세기, 십 대 마녀가 사랑을 지키기 위해 타임 슬립을 감행한다. 휴대폰과 태블릿이 가득한 요지경 세상에 도착한 그녀. 사악한 적과 맞서기 전에, 적응이 먼저다!","TV 프로그램·판타지,도서 원작의 TV 프로그램,TV 프로그램·10대,라틴 아메리카 TV 쇼,TV 드라마,TV 프로그램·코미디","가슴 뭉클,풍부한 감정"
블러드 & 워터,"처음엔 예감에 불과했다. 가족의 아픈 과거를 잊고 싶은 10대 소녀 풀렝. 어느 날, 파티에서 마주친 17살 소녀를 보고 유괴된 언니를 떠올린다. 어쩌면 우린 자매일지도.","TV 프로그램·10대,TV 프로그램·미스터리,TV 드라마",긴장감 넘치는
안녕 여름,"여름이 싫은 서머, 밴드 멤버인 아빠는 투어를 떠나고 피서객들의 요란한 파티도 지겹다. 모터사이클 레이서 알레, 사고 후의 이 계절이 가혹하기만 하다. 그리고 여름 한가운데서 만난 두 사람. 이제 멈출 수 없는 설렘이 시작된다.","TV 드라마·로맨스,도서 원작의 TV 프로그램,TV 프로그램·10대,이탈리아 TV 시리즈,TV 드라마",로맨스
스트랜디드,"쓰나미가 휩쓸고 간 섬에 고립된 명문 학교 학생들. 어떻게든 그곳을 벗어나기 위해, 희망의 끈을 놓지 않는다. 하지만 정체를 알 수 없는 힘이 그들을 절망으로 이끈다.","TV 프로그램·10대,태국 TV 프로그램,TV 프로그램·스릴러,TV 드라마,TV 프로그램·액션 & 어드벤처",긴장감 넘치는
데어 미,고등학교 응원단의 여왕 베스와 그녀의 오른팔 애디. 차가운 매력의 코치가 부임하면서 이들의 세상이 흔들린다. 헌신적인 마음이 다른 누군가를 향하기 시작했기 때문에.,"TV 드라마·범죄,도서 원작의 TV 프로그램,TV 프로그램·10대,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램",다크
네 아이는 네 아이가 아니다,"당신의 삶은 스스로 선택한 것인가. 부모와 가정, 사회가 억누른 결과는 아닌가. 익숙하지만 낯선, 그래서 두렵고 섬뜩한 다섯 개의 이야기가 우리 삶을 저울질한다.","TV 프로그램·SF,도서 원작의 TV 프로그램,TV 프로그램·10대,대만 TV 쇼,TV 드라마",현실 붕괴
프리티 리틀 라이어스,리더가 사라지고 사이가 멀어졌던 네 명의 고등학교 친구들은 자신들이 과거에 저지른 실수에 대한 이상한 메일을 받고 다시 힘을 뭉친다.,"TV 드라마·범죄,TV 드라마·로맨스,도서 원작의 TV 프로그램,TV 프로그램·10대,TV 프로그램·미스터리,TV 드라마,미국 TV 프로그램","은밀한,다크,긴장감 넘치는,로맨스"
루나 네라,"17세기 이탈리아, 운명의 소용돌이를 맞는 소녀. 그녀는 사랑하는 이를 만나지만, 연인의 아버지는 그녀를 저주한다. 마녀로 태어난 그녀의 삶과 사랑이 복잡하게 얽힌다.","TV 프로그램·판타지,TV 드라마·로맨스,도서 원작의 TV 프로그램,TV 프로그램·10대,시대물,이탈리아 TV 시리즈,TV 프로그램·스릴러,TV 드라마","풍부한 감정,로맨스"
담을 넘은 기억,"교사는 가르치고 학생은 배우고... 학교가 그런 곳이기만 할까? 단순치 않은 학교의 현실. 그 속의 10대들이 나타났다. 학원 폭력과 비리 교사, 왕따가 존재하는 세상에서 이들이 온몸으로 부딪혀 보여주는 리얼한 성장, 아니 생존기.","TV 드라마·범죄,TV 프로그램·10대,대만 TV 쇼,TV 드라마",긴장감 넘치는
노웨어 보이즈,소풍을 떠났다 돌아온 곳은 집이 아닌 평행 세계! 절대 친해질 수 없을 것만 같은 십 대 소년 넷이 자신들은 이제 존재하지 않는 이상한 세계에서 발이 묶여 버린다.,"TV 프로그램·SF,가족이 함께 보기 좋은 TV,TV 프로그램·10대,호주 TV 프로그램,TV 드라마,TV 프로그램·액션 & 어드벤처","현실 붕괴,불길한 기운"
비트윈,"인구 8천여 명의 도시 프리티 레이크. 원인 모를 질병이 퍼져, 22세 이상의 주민이 모두 사망한다. 외부와 철저히 격리된 생존자들. 그들은 스스로 살아남아야만 한다.","TV 프로그램·SF,TV 프로그램·10대,캐나다 TV 쇼 프로그램,TV 프로그램·미스터리,TV 프로그램·스릴러,TV 드라마","불길한 기운,다크"
뱀파이어들,"파리 뒷골목, 뱀파이어 가족이 산다. 그들과 평범하게 살던 도이나, 뱀파이어와 인간 사이에 태어난 그녀가 변하기 시작한다. 그녀를 탐내는 뱀파이어 커뮤니티와 딸을 인간으로 살게 하려는 엄마 사이에서, 그녀는 어느 세계를 택할 것인가.","TV 프로그램·판타지,도서 원작의 TV 프로그램,TV 프로그램·10대,프랑스 TV 쇼,TV 드라마,TV 프로그램·호러","불길한 기운,무서운 이야기,잔잔한 분위기"
A 리스트,"외딴섬 여름 캠프에 모인 10대 아이들. 경쟁과 질투, 로맨스의 파도 속에서, 기이한 일들이 일어나기 시작한다. 섬에 깃든 어둠, 그 뒤에 숨은 비밀은 무엇일까.","가족이 함께 보기 좋은 TV,TV 프로그램·10대,영국 TV 프로그램,TV 프로그램·미스터리,TV 드라마","등골 서늘,긴장감 넘치는"
어둠의 장의사,미국 남부 소도시에 모여 사는 장의사 가족 헤이스팅스. 하지만 장례식은 사업의 일부일 뿐이다. 사악한 악령들로부터 마을을 지켜내는 것이야말로 이들의 진짜 사명.,"TV 프로그램·10대,TV 프로그램·스릴러,TV 드라마,TV 프로그램·호러,미국 TV 프로그램","등골 서늘,흥미진진"
러브 101,"90년대 이스탄불, 남들과는 너무 다른 문제아 넷. 학교 전체가 등을 돌린 가운데, 이들의 편을 들어주는 사람은 여선생님 한 명뿐이다. 그런데 이분마저 학교를 떠난다니, 절대 안 돼. 선생님이 여기 머물도록 남자랑 엮어줘야겠어!","TV 프로그램·10대,TV 드라마","가슴 뭉클,풍부한 감정"
쿠론의 종소리,"어느 날 엄마가 사라졌다. 엄마의 옛 고향으로 이사 온 뒤 발생한 기이한 실종 사건. 남겨진 쌍둥이 남매는 진실을 찾기 위해 추적을 시작한다. 고요한 마을, 이곳에 모든 것을 집어삼킬 비밀이 숨어 있을 줄은 꿈에도 모른 채.","TV 프로그램·판타지,TV 프로그램·10대,이탈리아 TV 시리즈,TV 드라마,TV 프로그램·호러","등골 서늘,불길한 기운,무서운 이야기"
퀵샌드: 나의 다정한 마야,스웨덴 스톡홀름 교외의 고등학교에서 일어난 충격적 사건. 열여덟 살 마야 노르베리는 총기 난사 혐의로 현장에서 체포된다. 그녀는 무슨 이유로 비극을 초래한 것일까.,"TV 드라마·범죄,도서 원작의 TV 프로그램,TV 프로그램·10대,스웨덴 TV 프로그램,스칸디나비아 TV 쇼,TV 드라마","다크,풍부한 감정"
데그라시: 넥스트 클래스,첨단 기술로 무장한 차세대 신입생들과 재학생들이 질풍노도의 고등학교 생활을 헤쳐 나가는 모습을 그린 드라마 시리즈. 10대라면 누구나 공감할 것이다.,"TV 프로그램·10대,캐나다 TV 쇼 프로그램,TV 드라마",풍부한 감정
입에서 입으로,목장뿐인 고립된 시골에 사건이 발생한다. 미지의 전염병이 고등학생들 사이에서 키스를 통해 전파되기 시작한 것. 감염 경로를 알아내려면 누가 누구와 키스했는지 파악하는 방법뿐. 그리고 이로 인해 드러난 비밀이 또 다른 혼돈을 부른다.,"TV 프로그램·10대,브라질·TV 프로그램,라틴 아메리카 TV 쇼,TV 프로그램·미스터리,TV 프로그램·스릴러,TV 드라마","관능적,긴장감 넘치는"
체이싱 섀도우,가상현실에 빠진 외톨이 레일라. 불장난 같은 관계에 빠진 테스. 둘은 게임 속 아바타로 만나 현실의 친구가 된다. 그들에게 서서히 다가오는 위험을 미처 모른 채.,"TV 드라마·범죄,TV 프로그램·SF,도서 원작의 TV 프로그램,TV 프로그램·10대,영국 TV 프로그램,TV 프로그램·스릴러,TV 드라마,TV 프로그램·액션 & 어드벤처,사이버펑크","현실 붕괴,불길한 기운,다크"
